,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,급여,,1.0,입금,  년 월설명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"2,587,000","1,067,000",,209.0
1,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,급여,,1.0,입금,  년 월설명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"2,587,000","1,067,000",,209.0
2,알수없음,인터넷뱅킹 대량이체,설,설,2.0,,급여,,1.0,입금,  년 월설명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"2,587,000","1,067,000",,209.0
3,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,3.0,,급여,,1.0,입금,  년 월설명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"2,587,000","1,067,000",,209.0
4,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,급여,,1.0,입금,  월　명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"1,000,000","1,000,000",,336.0
5,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,  월　명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"1,000,000","1,000,000",,336.0
6,알수없음,인터넷뱅킹 대량이체,부모사랑,부모사랑,0.0,,급여,,1.0,입금,부모사랑명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"100,000","100,000",,8434.0
7,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,부모사랑명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"100,000","100,000",,8434.0
8,알수없음,인터넷뱅킹 대량이체,설,설,0.0,,급여,,1.0,입금,설　명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"100,000","100,000",,9556.0
9,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,설　명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"100,000","100,000",,9556.0
10,알수없음,인터넷뱅킹 대량이체,성과급,성과급,0.0,,급여,,1.0,입금,성과급／명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"1,833,000","1,392,000",,9631.0
11,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,성과급／명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"1,833,000","1,392,000",,9631.0
12,알수없음,인터넷뱅킹 대량이체,시그마,시그마,0.0,,급여,,1.0,입금,시그마　명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"200,000","200,000",,10146.0
13,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,시그마　명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"200,000","200,000",,10146.0
14,알수없음,인터넷뱅킹 대량이체,엠아이티(주),엠아이티(주),0.0,,급여,,1.0,입금,엠아이티㈜명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"4,838,000","4,838,000",,11443.0
15,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,엠아이티㈜명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"4,838,000","4,838,000",,11443.0
16,알수없음,인터넷뱅킹 대량이체,일송학원설,일송학원설,0.0,,급여,,1.0,입금,일송학원설명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"200,000","200,000",,12980.0
17,금융용어,인터넷뱅킹 대량이체,명절상여,명절상여금,1.0,,급여,,1.0,입금,일송학원설명절상여,명절상여금으로 입금된 내역의 적요이다.,,,,"200,000","200,000",,12980.0
