,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,급여,,1.0,입금,    년　  월급,급여가 입금된 내역의 적요이다.,,,,"2,046,000","2,046,000",,58.0
1,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,    년　  월급,급여가 입금된 내역의 적요이다.,,,,"2,046,000","2,046,000",,58.0
2,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,급여,,1.0,입금,  ． 월월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,509.0
3,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,  ． 월월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,509.0
4,금융용어,인터넷뱅킹 대량이체,월급,월급,0.0,,급여,,1.0,입금, 월급,급여가 입금된 내역의 적요이다.,,,,"1,918,000","1,918,000",,783.0
5,알수없음,전자뱅킹예약건별이체,1월,1월,0.0,,급여,,1.0,입금, 월월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,1050.0
6,금융용어,전자뱅킹예약건별이체,월급,월급,1.0,,급여,,1.0,입금, 월월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,1050.0
7,알수없음,인터넷뱅킹 대량이체,강남유정,강남유정,0.0,,급여,,1.0,입금,강남유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,943,000","1,930,000",,3455.0
8,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,강남유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,943,000","1,930,000",,3455.0
9,알수없음,인터넷뱅킹 대량이체,강동유정,강동유정,0.0,,급여,,1.0,입금,강동유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,320,000","1,320,000",,3479.0
10,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,강동유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,320,000","1,320,000",,3479.0
11,알수없음,인터넷뱅킹 대량이체,강동효성요양,강동효성요양,0.0,,급여,,1.0,입금,강동효성요양  월급,급여가 입금된 내역의 적요이다.,,,,"2,567,000","2,567,000",,3485.0
12,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,강동효성요양  월급,급여가 입금된 내역의 적요이다.,,,,"2,567,000","2,567,000",,3485.0
13,알수없음,인터넷뱅킹 대량이체,강북으뜸병원,강북으뜸병원,0.0,,급여,,1.0,입금,강북으뜸병원  월급,급여가 입금된 내역의 적요이다.,,,,"3,190,000", - ,,3501.0
14,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,강북으뜸병원  월급,급여가 입금된 내역의 적요이다.,,,,"3,190,000", - ,,3501.0
15,알수없음,인터넷뱅킹 대량이체,넥스트웨이브,넥스트웨이브,0.0,,급여,,1.0,입금,넥스트웨이브　 월급,급여가 입금된 내역의 적요이다.,,,,"5,330,000","5,330,000",,5824.0
16,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,넥스트웨이브　 월급,급여가 입금된 내역의 적요이다.,,,,"5,330,000","5,330,000",,5824.0
17,알수없음,인터넷뱅킹 대량이체,녹원,녹원,0.0,,급여,,1.0,입금,녹원 월급,급여가 입금된 내역의 적요이다.,,,,"1,523,000","60,000",,5881.0
18,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,녹원 월급,급여가 입금된 내역의 적요이다.,,,,"1,523,000","60,000",,5881.0
19,알수없음,인터넷뱅킹 대량이체,더아이엠씨,더아이엠씨,0.0,,급여,,1.0,입금,더아이엠씨　  월급,급여가 입금된 내역의 적요이다.,,,,"2,123,000","2,123,000",,7051.0
20,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,더아이엠씨　  월급,급여가 입금된 내역의 적요이다.,,,,"2,123,000","2,123,000",,7051.0
21,알수없음,인터넷뱅킹 대량이체,동명물류,동명물류,0.0,,급여,,1.0,입금,동명물류  년 월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,7158.0
22,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,급여,,1.0,입금,동명물류  년 월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,7158.0
23,금융용어,인터넷뱅킹 대량이체,월급,월급,2.0,,급여,,1.0,입금,동명물류  년 월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,7158.0
24,알수없음,지로대량급여 입금이체,세메스,세메스,0.0,,급여,,1.0,입금,세메스 월급,급여가 입금된 내역의 적요이다.,,,,"1,000", - ,,9742.0
25,금융용어,지로대량급여 입금이체,월급,월급,1.0,,급여,,1.0,입금,세메스 월급,급여가 입금된 내역의 적요이다.,,,,"1,000", - ,,9742.0
26,알수없음,인터넷뱅킹 대량이체,솔빛유정,솔빛유정,0.0,,급여,,1.0,입금,솔빛유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,045,000","1,045,000",,9914.0
27,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,솔빛유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,045,000","1,045,000",,9914.0
28,알수없음,인터넷뱅킹 대량이체,송파유정,송파유정,0.0,,급여,,1.0,입금,송파유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,646,000","1,165,000",,9955.0
29,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,송파유정 월급,급여가 입금된 내역의 적요이다.,,,,"1,646,000","1,165,000",,9955.0
30,알수없음,인터넷뱅킹 대량이체,숲속유정,숲속유정,0.0,,급여,,1.0,입금,숲속유정 월급,급여가 입금된 내역의 적요이다.,,,,"2,207,000","1,631,000",,10047.0
31,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,숲속유정 월급,급여가 입금된 내역의 적요이다.,,,,"2,207,000","1,631,000",,10047.0
32,알수없음,인터넷뱅킹 대량이체,아터,아터,0.0,,급여,,1.0,입금,아터    월급,급여가 입금된 내역의 적요이다.,,,,"2,269,000","2,269,000",,11033.0
33,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,아터    월급,급여가 입금된 내역의 적요이다.,,,,"2,269,000","2,269,000",,11033.0
34,알수없음,인터넷뱅킹 대량이체,아터,아터,0.0,,급여,,1.0,입금,아터  월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,11034.0
35,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,아터  월급,급여가 입금된 내역의 적요이다.,,,, - , - ,,11034.0
36,알수없음,인터넷뱅킹 대량이체,온사랑,온사랑,0.0,,급여,,1.0,입금,온사랑월급,급여가 입금된 내역의 적요이다.,,,,"596,000", - ,,11803.0
37,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,온사랑월급,급여가 입금된 내역의 적요이다.,,,,"596,000", - ,,11803.0
38,알수없음,인터넷뱅킹 대량이체,유경,유경,0.0,,급여,,1.0,입금,유경 월급,급여가 입금된 내역의 적요이다.,,,,"2,163,000","2,163,000",,12372.0
39,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,유경 월급,급여가 입금된 내역의 적요이다.,,,,"2,163,000","2,163,000",,12372.0
40,알수없음,인터넷뱅킹 대량이체,유정,유정,0.0,,급여,,1.0,입금,유정 월급,급여가 입금된 내역의 적요이다.,,,,"2,520,000","1,728,000",,12435.0
41,금융용어,인터넷뱅킹 대량이체,월급,월급,1.0,,급여,,1.0,입금,유정 월급,급여가 입금된 내역의 적요이다.,,,,"2,520,000","1,728,000",,12435.0
42,알수없음,인터넷뱅킹 대량이체,젬마,젬마,0.0,,급여,,1.0,입금,젬마월급,급여가 입금된 내역의 적요이다.,,,,"1,247,000","1,247,000",,13522.0
