,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,연금지급,개인연금,개인연금,0.0,,연금,,1.0,입금,개인연금    회,1회 입금된 내역의 적요이다.,,,,"2,987,000", - ,,3574.0
1,입금/지급횟수,연금지급,1회,1회,1.0,,연금,,1.0,입금,개인연금    회,1회 입금된 내역의 적요이다.,,,,"2,987,000", - ,,3574.0
2,알수없음,연금지급,신개인,신개인,0.0,,기타입금,,1.0,입금,신개인      회,1회 입금된 내역의 적요이다.,,,,"246,000","246,000",,10201.0
3,입금/지급횟수,연금지급,1회,1회,1.0,,기타입금,,1.0,입금,신개인      회,1회 입금된 내역의 적요이다.,,,,"246,000","246,000",,10201.0
4,알수없음,연금지급,연금신탁,연금신탁,0.0,,연금,,1.0,입금,연금신탁    회,1회 입금된 내역의 적요이다.,,,,"6,757,000", - ,,11511.0
5,입금/지급횟수,연금지급,1회,1회,1.0,,연금,,1.0,입금,연금신탁    회,1회 입금된 내역의 적요이다.,,,,"6,757,000", - ,,11511.0
6,알수없음,펌뱅킹 출금이체,광명중,광명중,0.0,,회비,,1.0,지급,광명중 회,1회 이체한 내역의 적요이다.,,,,"10,000","10,000",,43102.0
7,입금/지급횟수,펌뱅킹 출금이체,1회,1회,1.0,,회비,,1.0,지급,광명중 회,1회 이체한 내역의 적요이다.,,,,"10,000","10,000",,43102.0
8,알수없음,전자뱅킹예약건별이체,국민갚는돈,국민갚는돈,0.0,,대출금상환,,1.0,지급,국민갚는돈　 회,1회 이체한 내역의 적요이다.,,,,"860,000","860,000",,45569.0
9,입금/지급횟수,전자뱅킹예약건별이체,1회,1회,1.0,,대출금상환,,1.0,지급,국민갚는돈　 회,1회 이체한 내역의 적요이다.,,,,"860,000","860,000",,45569.0
10,알수없음,전자뱅킹예약건별이체,국민박경희,국민박경희,0.0,,개인간거래,,1.0,지급,국민박경희   회,1회 이체한 내역의 적요이다.,,,,"100,000","100,000",,45879.0
11,입금/지급횟수,전자뱅킹예약건별이체,1회,1회,1.0,,개인간거래,,1.0,지급,국민박경희   회,1회 이체한 내역의 적요이다.,,,,"100,000","100,000",,45879.0
12,알수없음,전자뱅킹예약건별이체,국민엄준섭,국민엄준섭,0.0,,개인간거래,,1.0,지급,국민엄준섭　  회,1회 이체한 내역의 적요이다.,,,,"200,000","200,000",,46121.0
13,입금/지급횟수,전자뱅킹예약건별이체,1회,1회,1.0,,개인간거래,,1.0,지급,국민엄준섭　  회,1회 이체한 내역의 적요이다.,,,,"200,000","200,000",,46121.0
14,알수없음,전자뱅킹예약건별이체,국민이상경,국민이상경,0.0,,개인간거래,,1.0,지급,국민이상경  회,1회 이체한 내역의 적요이다.,,,,"1,150,000","1,150,000",,46288.0
15,입금/지급횟수,전자뱅킹예약건별이체,1회,1회,1.0,,개인간거래,,1.0,지급,국민이상경  회,1회 이체한 내역의 적요이다.,,,,"1,150,000","1,150,000",,46288.0
16,알수없음,CMS공동망 당일출금이체-전자금융팀,늘곁애,늘곁애,0.0,,보험료,,1.0,지급,늘곁애   회,1회 이체한 내역의 적요이다.,,,,"299,000", - ,,58136.0
17,입금/지급횟수,CMS공동망 당일출금이체-전자금융팀,1회,1회,1.0,,보험료,,1.0,지급,늘곁애   회,1회 이체한 내역의 적요이다.,,,,"299,000", - ,,58136.0
18,알수없음,CMS공동망 출금이체,늘곁애,늘곁애,0.0,,보험료,,1.0,지급,늘곁애   회,1회 이체한 내역의 적요이다.,,,,"299,000", - ,,58137.0
19,입금/지급횟수,CMS공동망 출금이체,1회,1회,1.0,,보험료,,1.0,지급,늘곁애   회,1회 이체한 내역의 적요이다.,,,,"299,000", - ,,58137.0
20,알수없음,CMS공동망 출금이체,능인전기,능인전기,0.0,,기타출금,,1.0,지급,능인전기  회,1회 이체한 내역의 적요이다.,,,, - , - ,,58168.0
21,입금/지급횟수,CMS공동망 출금이체,1회,1회,1.0,,기타출금,,1.0,지급,능인전기  회,1회 이체한 내역의 적요이다.,,,, - , - ,,58168.0
22,알수없음,CMS공동망 출금이체,다나상조,다나상조,0.0,,보험료,,1.0,지급,다나상조  회,1회 이체한 내역의 적요이다.,,,,"40,000", - ,,58177.0
