,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,타행자동이체-전자금융부,급여,급여,0.0,우리은행,급여지급,EI03,1.0,출금,경남-급여 경남,급여를 이체한 내역의 적요이다.,직접입력,,13966.0,0.0,0.0,F020,42126.0
1,알수없음,타행자동이체-전자금융부,경남-,경남-,1.0,우리은행,급여지급,EI03,1.0,출금,경남-급여 경남,급여를 이체한 내역의 적요이다.,직접입력,,13966.0,0.0,0.0,F020,1.0
2,알수없음,타행자동이체-전자금융부,경남,경남,1.0,우리은행,급여지급,EI03,1.0,출금,경남-급여 경남,급여를 이체한 내역의 적요이다.,직접입력,,13966.0,0.0,0.0,F020,2.0
3,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,우리은행,급여,DA01,1.0,입금,광양테크급여♡,급여가 입금된 내역의 적요이다.,직접입력,,2296.0,11930000.0,11930000.0,F020,3886.0
4,알수없음,인터넷뱅킹 대량이체,광양테크,광양테크,1.0,우리은행,급여,DA01,1.0,입금,광양테크급여♡,급여가 입금된 내역의 적요이다.,직접입력,,2296.0,11930000.0,11930000.0,F020,1.0
5,알수없음,인터넷뱅킹 대량이체,♡,♡,1.0,우리은행,급여,DA01,1.0,입금,광양테크급여♡,급여가 입금된 내역의 적요이다.,직접입력,,2296.0,11930000.0,11930000.0,F020,2.0
6,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,우리은행,급여,DA01,1.0,입금,내과의국급여공제,급여가 입금된 내역의 적요이다.,자동입력,,3670.0,2010000.0,2010000.0,F020,5801.0
7,알수없음,인터넷뱅킹 대량이체,내과의국,내과의국,1.0,우리은행,급여,DA01,1.0,입금,내과의국급여공제,급여가 입금된 내역의 적요이다.,자동입력,,3670.0,2010000.0,2010000.0,F020,1.0
8,알수없음,인터넷뱅킹 대량이체,공제,공제,1.0,우리은행,급여,DA01,1.0,입금,내과의국급여공제,급여가 입금된 내역의 적요이다.,자동입력,,3670.0,2010000.0,2010000.0,F020,2.0
9,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,우리은행,급여,DA01,1.0,입금,대광급여（ 월）,급여가 입금된 내역의 적요이다.,자동입력,,4469.0,2411000.0,2141000.0,F020,6681.0
10,알수없음,인터넷뱅킹 대량이체,대광,대광,1.0,우리은행,급여,DA01,1.0,입금,대광급여（ 월）,급여가 입금된 내역의 적요이다.,자동입력,,4469.0,2411000.0,2141000.0,F020,1.0
11,알수없음,인터넷뱅킹 대량이체,월,월,1.0,우리은행,급여,DA01,1.0,입금,대광급여（ 월）,급여가 입금된 내역의 적요이다.,자동입력,,4469.0,2411000.0,2141000.0,F020,2.0
12,금융용어,전자뱅킹예약건별이체,급여,급여,0.0,우리은행,급여,DA01,1.0,입금,생보급여서울ＳＦＡ,급여가 입금된 내역의 적요이다.,자동입력,,6214.0,5740000.0,1000.0,F020,9291.0
13,알수없음,전자뱅킹예약건별이체,생보,생보,1.0,우리은행,급여,DA01,1.0,입금,생보급여서울ＳＦＡ,급여가 입금된 내역의 적요이다.,자동입력,,6214.0,5740000.0,1000.0,F020,1.0
14,알수없음,전자뱅킹예약건별이체,서울ＳＦＡ,서울ＳＦＡ,1.0,우리은행,급여,DA01,1.0,입금,생보급여서울ＳＦＡ,급여가 입금된 내역의 적요이다.,자동입력,,6214.0,5740000.0,1000.0,F020,2.0
15,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,우리은행,급여,DA01,1.0,입금,세림급여ＯＴ,급여가 입금된 내역의 적요이다.,자동입력,,6565.0,3486000.0,700000.0,F020,9737.0
16,알수없음,인터넷뱅킹 대량이체,세림,세림,1.0,우리은행,급여,DA01,1.0,입금,세림급여ＯＴ,급여가 입금된 내역의 적요이다.,자동입력,,6565.0,3486000.0,700000.0,F020,1.0
17,알수없음,인터넷뱅킹 대량이체,ＯＴ,ＯＴ,1.0,우리은행,급여,DA01,1.0,입금,세림급여ＯＴ,급여가 입금된 내역의 적요이다.,자동입력,,6565.0,3486000.0,700000.0,F020,2.0
18,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,우리은행,급여,DA01,1.0,입금,솔루파인　급여／감사,급여가 입금된 내역의 적요이다.,자동입력,,6694.0,0.0,0.0,F020,9913.0
19,알수없음,인터넷뱅킹 대량이체,솔루파인,솔루파인,1.0,우리은행,급여,DA01,1.0,입금,솔루파인　급여／감사,급여가 입금된 내역의 적요이다.,자동입력,,6694.0,0.0,0.0,F020,1.0
20,알수없음,인터넷뱅킹 대량이체,／감사,／감사,1.0,우리은행,급여,DA01,1.0,입금,솔루파인　급여／감사,급여가 입금된 내역의 적요이다.,자동입력,,6694.0,0.0,0.0,F020,2.0
