,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,기업명,펌뱅킹 입금이체,DL,㈜DL,0.0,우리은행,회사입금,DC02,1.0,입금,DL(주),㈜DL에서 입금된 내역의 적요이다.,회사명,,1391.0,2703000.0,2703000.0,F020,2682.0
1,주식회사,펌뱅킹 입금이체,(주),주식회사,1.0,우리은행,회사입금,DC02,1.0,입금,DL(주),㈜DL에서 입금된 내역의 적요이다.,회사명,,1391.0,2703000.0,2703000.0,F020,2682.0
2,기업명,인터넷뱅킹 대량이체,H.L.지노믹스,㈜H.L.지노믹스,0.0,우리은행,회사입금,DC02,1.0,입금,H.L.지노믹스(주),㈜H.L.지노믹스에서 급여가 입금된 내역의 적요이다.,회사명,,1395.0,23000.0,23000.0,F020,2697.0
3,주식회사,인터넷뱅킹 대량이체,(주),주식회사,1.0,우리은행,회사입금,DC02,1.0,입금,H.L.지노믹스(주),㈜H.L.지노믹스에서 급여가 입금된 내역의 적요이다.,회사명,,1395.0,23000.0,23000.0,F020,2697.0
4,기업명,어음만기입금,LG전자,㈜LG전자,0.0,우리은행,회사입금,DC02,1.0,입금,LG전자(주),㈜LG전자에서 입금된 내역의 적요이다.,회사명,,1400.0,57200000.0,0.0,F020,2753.0
5,주식회사,어음만기입금,(주),주식회사,1.0,우리은행,회사입금,DC02,1.0,입금,LG전자(주),㈜LG전자에서 입금된 내역의 적요이다.,회사명,,1400.0,57200000.0,0.0,F020,2753.0
6,기업명,인터넷뱅킹 대량이체,LG전자,㈜LG전자,0.0,우리은행,회사입금,DC02,1.0,입금,LG전자(주),㈜LG전자에서 급여가 입금된 내역의 적요이다.,회사명,,1401.0,57200000.0,0.0,F020,2754.0
7,주식회사,인터넷뱅킹 대량이체,(주),주식회사,1.0,우리은행,회사입금,DC02,1.0,입금,LG전자(주),㈜LG전자에서 급여가 입금된 내역의 적요이다.,회사명,,1401.0,57200000.0,0.0,F020,2754.0
8,기업명,인터넷뱅킹 대량이체,SK매직,㈜SK매직,0.0,우리은행,회사입금,DC02,1.0,입금,SK매직(주),㈜SK매직에서 급여가 입금된 내역의 적요이다.,회사명,,1412.0,195295000.0,0.0,F020,2791.0
9,주식회사,인터넷뱅킹 대량이체,(주),주식회사,1.0,우리은행,회사입금,DC02,1.0,입금,SK매직(주),㈜SK매직에서 급여가 입금된 내역의 적요이다.,회사명,,1412.0,195295000.0,0.0,F020,2791.0
