,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,회사명,상여금 입금이체,SKPIC,SKPIC,0.0,우리은행,급여,DA01,1.0,입금,SKPIC(상여),상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,1411.0,4475000.0,4475000.0,F020,2790.0
1,금융용어,상여금 입금이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,SKPIC(상여),상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,1411.0,4475000.0,4475000.0,F020,2790.0
2,회사명,상여금 입금이체,강동연세병원,강동연세병원,0.0,우리은행,급여,DA01,1.0,입금,강동연세병원상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,1997.0,100000.0,100000.0,F020,3477.0
3,금융용어,상여금 입금이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,강동연세병원상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,1997.0,100000.0,100000.0,F020,3477.0
4,회사명,인터넷뱅킹 대량이체,금강쿼츠,금강쿼츠,0.0,우리은행,급여,DA01,1.0,입금,금강쿼츠상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,2929.0,50000.0,50000.0,F020,4614.0
5,금융용어,인터넷뱅킹 대량이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,금강쿼츠상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,2929.0,50000.0,50000.0,F020,4614.0
6,회사명,인터넷뱅킹 대량이체,다원엠앤이,다원엠앤이,0.0,우리은행,급여,DA01,1.0,입금,다원엠앤이상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,4429.0,1059000.0,1059000.0,F020,6636.0
7,금융용어,인터넷뱅킹 대량이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,다원엠앤이상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,4429.0,1059000.0,1059000.0,F020,6636.0
8,회사명,상여금 입금이체,대한유화,대한유화,0.0,우리은행,급여,DA01,1.0,입금,대한유화상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,4753.0,13984000.0,1972000.0,F020,7001.0
9,금융용어,상여금 입금이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,대한유화상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,4753.0,13984000.0,1972000.0,F020,7001.0
10,회사명,상여금 입금이체,동일기술공사,동일기술공사,0.0,우리은행,급여,DA01,1.0,입금,동일기술공사상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,4968.0,3435000.0,3108000.0,F020,7255.0
11,금융용어,상여금 입금이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,동일기술공사상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,4968.0,3435000.0,3108000.0,F020,7255.0
12,회사명,인터넷뱅킹 대량이체,레인보우,레인보우,0.0,우리은행,급여,DA01,1.0,입금,레인보우상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,5137.0,1574000.0,1574000.0,F020,7464.0
13,금융용어,인터넷뱅킹 대량이체,상여,상여금,1.0,우리은행,급여,DA01,1.0,입금,레인보우상여,상여금으로(로) 상여금이 입금된 내역의 적요이다.,자동입력,,5137.0,1574000.0,1574000.0,F020,7464.0
