,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,은행명,납부자자동 입금이체,부산,부산은행,0.0,우리은행,경조사/용돈입금,DC05,1.0,입금,부산－용돈,부산은행 계좌에서 용돈으로(로) 입금된 내역의 적요이다.,직접입력,,5737.0,170000.0,170000.0,F020,8503.0
1,관계,납부자자동 입금이체,,,1.0,우리은행,경조사/용돈입금,DC05,1.0,입금,부산－용돈,부산은행 계좌에서 용돈으로(로) 입금된 내역의 적요이다.,직접입력,,5737.0,170000.0,170000.0,F020,8503.0
2,금융용어,납부자자동 입금이체,용돈,용돈,2.0,우리은행,경조사/용돈입금,DC05,1.0,입금,부산－용돈,부산은행 계좌에서 용돈으로(로) 입금된 내역의 적요이다.,직접입력,,5737.0,170000.0,170000.0,F020,8503.0
3,은행명,타행자동이체-전자금융부,광주,광주은행,0.0,우리은행,경조사/용돈,EH02,1.0,출금,광주-엄마용돈,광주은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,실명,,14856.0,0.0,0.0,F020,43167.0
4,관계,타행자동이체-전자금융부,엄마,엄마,1.0,우리은행,경조사/용돈,EH02,1.0,출금,광주-엄마용돈,광주은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,실명,,14856.0,0.0,0.0,F020,43167.0
5,금융용어,타행자동이체-전자금융부,용돈,용돈,2.0,우리은행,경조사/용돈,EH02,1.0,출금,광주-엄마용돈,광주은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,실명,,14856.0,0.0,0.0,F020,43167.0
6,은행명,타행자동이체-전자금융부,부산,부산은행,0.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-사랑님 용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33429.0,0.0,0.0,F020,64743.0
7,관계,타행자동이체-전자금융부,사랑님 ,사랑님 ,1.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-사랑님 용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33429.0,0.0,0.0,F020,64743.0
8,금융용어,타행자동이체-전자금융부,용돈,용돈,2.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-사랑님 용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33429.0,0.0,0.0,F020,64743.0
9,은행명,타행자동이체-전자금융부,부산,부산은행,0.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-생활비용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33433.0,0.0,0.0,F020,64747.0
10,관계,타행자동이체-전자금융부,생활비,생활비,1.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-생활비용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33433.0,0.0,0.0,F020,64747.0
11,금융용어,타행자동이체-전자금융부,용돈,용돈,2.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-생활비용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33433.0,0.0,0.0,F020,64747.0
12,은행명,타행자동이체-전자금융부,부산,부산은행,0.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-장모님 용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33487.0,0.0,0.0,F020,64803.0
13,관계,타행자동이체-전자금융부,장모님 ,장모님 ,1.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-장모님 용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33487.0,0.0,0.0,F020,64803.0
14,금융용어,타행자동이체-전자금융부,용돈,용돈,2.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-장모님 용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33487.0,0.0,0.0,F020,64803.0
15,은행명,타행자동이체-전자금융부,부산,부산은행,0.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-장모님용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33488.0,0.0,0.0,F020,64804.0
16,관계,타행자동이체-전자금융부,장모님,장모님,1.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-장모님용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33488.0,0.0,0.0,F020,64804.0
17,금융용어,타행자동이체-전자금융부,용돈,용돈,2.0,우리은행,경조사/용돈,EH02,1.0,출금,부산-장모님용돈,부산은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,33488.0,0.0,0.0,F020,64804.0
18,은행명,타행자동이체-전자금융부,대구,대구은행,0.0,우리은행,경조사/용돈,EH02,1.0,출금,대구-대구용돈,대구은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,28077.0,0.0,0.0,F020,58431.0
19,관계,타행자동이체-전자금융부,대구,대구,1.0,우리은행,경조사/용돈,EH02,1.0,출금,대구-대구용돈,대구은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,28077.0,0.0,0.0,F020,58431.0
20,금융용어,타행자동이체-전자금융부,용돈,용돈,2.0,우리은행,경조사/용돈,EH02,1.0,출금,대구-대구용돈,대구은행 계좌로 용돈 때문에 이체한 내역의 적요이다.,직접입력,,28077.0,0.0,0.0,F020,58431.0
