,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,은행명/상환사유,여신이자수입,기,기,0.0,,환급/환불,,1.0,입금,기상환 금액 중복상환,중복상환 으로(로) 입금된 내역의 적요이다.,,,,"1,811,000","1,811,000",,5255.0
1,은행명/상환사유,여신이자수입,금액,금액,1.0,,환급/환불,,1.0,입금,기상환 금액 중복상환,중복상환 으로(로) 입금된 내역의 적요이다.,,,,"1,811,000","1,811,000",,5255.0
2,상환종류,여신이자수입,중복,중복,2.0,,환급/환불,,1.0,입금,기상환 금액 중복상환,중복상환 으로(로) 입금된 내역의 적요이다.,,,,"1,811,000","1,811,000",,5255.0
3,금융용어,여신이자수입,상환,상환,3.0,,환급/환불,,1.0,입금,기상환 금액 중복상환,중복상환 으로(로) 입금된 내역의 적요이다.,,,,"1,811,000","1,811,000",,5255.0
4,은행명/상환사유,타행자동이체-전자금융부,국민,KB국민은행,0.0,,대출금상환,,1.0,지급,국민-원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,44684.0
5,상환종류,타행자동이체-전자금융부,원금,원금,1.0,,대출금상환,,1.0,지급,국민-원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,44684.0
6,금융용어,타행자동이체-전자금융부,상환,상환,2.0,,대출금상환,,1.0,지급,국민-원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,44684.0
7,은행명/상환사유,타행자동이체-전자금융부,국민,KB국민은행,0.0,,대출금상환,,1.0,지급,국민-차용 상환,상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45290.0
8,은행명/상환사유,타행자동이체-전자금융부,차용,차용,1.0,,대출금상환,,1.0,지급,국민-차용 상환,상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45290.0
9,금융용어,타행자동이체-전자금융부,상환,상환,2.0,,대출금상환,,1.0,지급,국민-차용 상환,상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45290.0
10,은행명/상환사유,타행자동이체-전자금융부,국민,KB국민은행,0.0,,대출금상환,,1.0,지급,국민-차용원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45291.0
11,은행명/상환사유,타행자동이체-전자금융부,차용,차용,1.0,,대출금상환,,1.0,지급,국민-차용원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45291.0
12,상환종류,타행자동이체-전자금융부,원금,원금,2.0,,대출금상환,,1.0,지급,국민-차용원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45291.0
13,금융용어,타행자동이체-전자금융부,상환,상환,3.0,,대출금상환,,1.0,지급,국민-차용원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,45291.0
14,은행명/상환사유,전자뱅킹예약건별이체,국민,KB국민은행,0.0,,대출금상환,,1.0,지급,국민원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,,"200,000","200,000",,46171.0
15,상환종류,전자뱅킹예약건별이체,원금,원금,1.0,,대출금상환,,1.0,지급,국민원금상환,원금상환 으로(로) 이체한 내역의 적요이다.,,,,"200,000","200,000",,46171.0
