,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,회사명,전자뱅킹예약건별이체,1월,1월,0.0,,회사입금,,1.0,입금, 월주）영창이엔지,회사에서 입금된 내역의 적요이다.,,,,"3,617,000","3,617,000",,1095.0
1,회사명,전자뱅킹예약건별이체,영창이엔지,영창이엔지,1.0,,회사입금,,1.0,입금, 월주）영창이엔지,회사에서 입금된 내역의 적요이다.,,,,"3,617,000","3,617,000",,1095.0
2,법인명,전자뱅킹예약건별이체,주）,주식회사,2.0,,회사입금,,1.0,입금, 월주）영창이엔지,회사에서 입금된 내역의 적요이다.,,,,"3,617,000","3,617,000",,1095.0
3,회사명,인터넷뱅킹 대량이체,강서희망나눔,강서희망나눔,0.0,,회사입금,,1.0,입금,강서희망나눔복지재단,회사에서 급여가 입금된 내역의 적요이다.,,,,"200,000","50,000",,3527.0
4,법인명,인터넷뱅킹 대량이체,복지재단,복지재단,1.0,,회사입금,,1.0,입금,강서희망나눔복지재단,회사에서 급여가 입금된 내역의 적요이다.,,,,"200,000","50,000",,3527.0
5,회사명,급여 입금이체,갤럭시아머니트리,갤럭시아머니트리,0.0,,회사입금,,1.0,입금,갤럭시아머니트리（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,883,000","3,794,000",,3583.0
6,법인명,급여 입금이체,（주,주식회사,1.0,,회사입금,,1.0,입금,갤럭시아머니트리（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,883,000","3,794,000",,3583.0
7,회사명,인터넷뱅킹 대량이체,경비,경비,0.0,,복리후생비/경비,,1.0,입금,경비（주）테크웨이즈,회사에서 급여가 입금된 내역의 적요이다.,,,,"263,000","143,000",,3697.0
8,회사명,인터넷뱅킹 대량이체,테크웨이즈,테크웨이즈,1.0,,복리후생비/경비,,1.0,입금,경비（주）테크웨이즈,회사에서 급여가 입금된 내역의 적요이다.,,,,"263,000","143,000",,3697.0
9,법인명,인터넷뱅킹 대량이체,（주,주식회사,2.0,,복리후생비/경비,,1.0,입금,경비（주）테크웨이즈,회사에서 급여가 입금된 내역의 적요이다.,,,,"263,000","143,000",,3697.0
10,회사명,어음만기입금,경성정밀주촌,경성정밀주촌,0.0,,회사입금,,1.0,입금,경성정밀주식회사주촌,회사에서 입금된 내역의 적요이다.,,,,"50,000,000","2,215,000",,3702.0
11,법인명,어음만기입금,주식회사,주식회사,1.0,,회사입금,,1.0,입금,경성정밀주식회사주촌,회사에서 입금된 내역의 적요이다.,,,,"50,000,000","2,215,000",,3702.0
12,회사명,급여 입금이체,고려강선,고려강선,0.0,,회사입금,,1.0,입금,고려강선（주）포항공,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,548,000", - ,,3741.0
13,회사명,급여 입금이체,포항공,포항공,1.0,,회사입금,,1.0,입금,고려강선（주）포항공,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,548,000", - ,,3741.0
14,법인명,급여 입금이체,（주,주식회사,2.0,,회사입금,,1.0,입금,고려강선（주）포항공,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,548,000", - ,,3741.0
15,회사명,급여 입금이체,고려제강,고려제강,0.0,,회사입금,,1.0,입금,고려제강（주）유산공,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,451,000","1,000,000",,3756.0
16,회사명,급여 입금이체,유산공,유산공,1.0,,회사입금,,1.0,입금,고려제강（주）유산공,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,451,000","1,000,000",,3756.0
17,법인명,급여 입금이체,（주,주식회사,2.0,,회사입금,,1.0,입금,고려제강（주）유산공,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,451,000","1,000,000",,3756.0
18,회사명,급여 입금이체,고려제강,고려제강,0.0,,회사입금,,1.0,입금,고려제강（주）홍영철,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,537,000", - ,,3757.0
19,회사명,급여 입금이체,홍영철,홍영철,1.0,,회사입금,,1.0,입금,고려제강（주）홍영철,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,537,000", - ,,3757.0
20,법인명,급여 입금이체,（주,주식회사,2.0,,회사입금,,1.0,입금,고려제강（주）홍영철,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,537,000", - ,,3757.0
21,회사명,급여 입금이체,고려제강,고려제강,0.0,,회사입금,,1.0,입금,고려제강（주）ＢＷ,회사에서 급여가 입금된 내역의 적요이다.,,,,"2,631,000", - ,,3758.0
22,회사명,급여 입금이체,BW,BW,1.0,,회사입금,,1.0,입금,고려제강（주）ＢＷ,회사에서 급여가 입금된 내역의 적요이다.,,,,"2,631,000", - ,,3758.0
23,법인명,급여 입금이체,（주,주식회사,2.0,,회사입금,,1.0,입금,고려제강（주）ＢＷ,회사에서 급여가 입금된 내역의 적요이다.,,,,"2,631,000", - ,,3758.0
24,회사명,펌뱅킹 입금이체,금호석유화학,금호석유화학,0.0,,회사입금,,1.0,입금,금호석유화학（주,회사에서 입금된 내역의 적요이다.,,,,"19,000,000", - ,,4766.0
25,법인명,펌뱅킹 입금이체,（주,주식회사,1.0,,회사입금,,1.0,입금,금호석유화학（주,회사에서 입금된 내역의 적요이다.,,,,"19,000,000", - ,,4766.0
26,회사명,인터넷뱅킹 대량이체,금호폴리켐사내근로,금호폴리켐사내근로,0.0,,복리후생비/경비,,1.0,입금,금호폴리켐㈜사내근로,회사에서 급여가 입금된 내역의 적요이다.,,,,"15,000,000","15,000,000",,4773.0
27,법인명,인터넷뱅킹 대량이체,㈜,주식회사,1.0,,복리후생비/경비,,1.0,입금,금호폴리켐㈜사내근로,회사에서 급여가 입금된 내역의 적요이다.,,,,"15,000,000","15,000,000",,4773.0
28,회사명,급여 입금이체,기성전자,기성전자,0.0,,회사입금,,1.0,입금,기성전자유한회사,회사에서 급여가 입금된 내역의 적요이다.,,,,"4,063,000", - ,,5257.0
29,법인명,급여 입금이체,유한회사,유한회사,1.0,,회사입금,,1.0,입금,기성전자유한회사,회사에서 급여가 입금된 내역의 적요이다.,,,,"4,063,000", - ,,5257.0
30,회사명,급여 입금이체,넥스트프로퍼티스,넥스트프로퍼티스,0.0,,회사입금,,1.0,입금,넥스트프로퍼티스（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"12,079,000", - ,,5826.0
31,법인명,급여 입금이체,（주,주식회사,1.0,,회사입금,,1.0,입금,넥스트프로퍼티스（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"12,079,000", - ,,5826.0
32,회사명,일반대외대량 입금이체,넥스트프로퍼티스,넥스트프로퍼티스,0.0,,회사입금,,1.0,입금,넥스트프로퍼티스（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"12,079,000", - ,,5827.0
33,법인명,일반대외대량 입금이체,（주,주식회사,1.0,,회사입금,,1.0,입금,넥스트프로퍼티스（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"12,079,000", - ,,5827.0
34,회사명,인터넷뱅킹 대량이체,뉴에라캡코리아,뉴에라캡코리아,0.0,,회사입금,,1.0,입금,뉴에라캡코리아(유),회사에서 급여가 입금된 내역의 적요이다.,,,,"88,000","88,000",,6571.0
35,법인명,인터넷뱅킹 대량이체,(유),유한회사,1.0,,회사입금,,1.0,입금,뉴에라캡코리아(유),회사에서 급여가 입금된 내역의 적요이다.,,,,"88,000","88,000",,6571.0
36,회사명,인터넷뱅킹 대량이체,대성산업개발근로자,대성산업개발근로자,0.0,,급여,,1.0,입금,대성산업개발㈜근로자,회사에서 급여가 입금된 내역의 적요이다.,,,,"500,000","500,000",,6852.0
37,법인명,인터넷뱅킹 대량이체,㈜,주식회사,1.0,,급여,,1.0,입금,대성산업개발㈜근로자,회사에서 급여가 입금된 내역의 적요이다.,,,,"500,000","500,000",,6852.0
38,회사명,급여 입금이체,대아아이피글로벌,대아아이피글로벌,0.0,,회사입금,,1.0,입금,대아아이피글로벌（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,618,000", - ,,6863.0
39,법인명,급여 입금이체,（주,주식회사,1.0,,회사입금,,1.0,입금,대아아이피글로벌（주,회사에서 급여가 입금된 내역의 적요이다.,,,,"3,618,000", - ,,6863.0
40,회사명,인터넷뱅킹 대량이체,대원강업,대원강업,0.0,,회사입금,,1.0,입금,대원강업(주)천안공장,회사에서 급여가 입금된 내역의 적요이다.,,,,"264,000","264,000",,6884.0
41,회사명,인터넷뱅킹 대량이체,천안공장,천안공장,1.0,,회사입금,,1.0,입금,대원강업(주)천안공장,회사에서 급여가 입금된 내역의 적요이다.,,,,"264,000","264,000",,6884.0
42,법인명,인터넷뱅킹 대량이체,(주,주식회사,2.0,,회사입금,,1.0,입금,대원강업(주)천안공장,회사에서 급여가 입금된 내역의 적요이다.,,,,"264,000","264,000",,6884.0
43,회사명,인터넷뱅킹 대량이체,더뮤지엄랩,더뮤지엄랩,0.0,,회사입금,,1.0,입금,더뮤지엄랩 주식회사(,회사에서 급여가 입금된 내역의 적요이다.,,,,"843,000","521,000",,7033.0
44,법인명,인터넷뱅킹 대량이체,주식회사,주식회사,1.0,,회사입금,,1.0,입금,더뮤지엄랩 주식회사(,회사에서 급여가 입금된 내역의 적요이다.,,,,"843,000","521,000",,7033.0
45,회사명,인터넷뱅킹 대량이체,더바른환경성북지점,더바른환경성북지점,0.0,,회사입금,,1.0,입금,더바른환경㈜성북지점,회사에서 급여가 입금된 내역의 적요이다.,,,,"2,285,000","2,216,000",,7035.0
46,법인명,인터넷뱅킹 대량이체,㈜,주식회사,1.0,,회사입금,,1.0,입금,더바른환경㈜성북지점,회사에서 급여가 입금된 내역의 적요이다.,,,,"2,285,000","2,216,000",,7035.0
47,회사명,인터넷뱅킹 대량이체,덕일산업,덕일산업,0.0,,회사입금,,1.0,입금,덕일산업(주）안산공,회사에서 급여가 입금된 내역의 적요이다.,,,,"82,000","82,000",,7074.0
48,회사명,인터넷뱅킹 대량이체,안산공,안산공,1.0,,회사입금,,1.0,입금,덕일산업(주）안산공,회사에서 급여가 입금된 내역의 적요이다.,,,,"82,000","82,000",,7074.0
