,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,,급여,,1.0,입금,      급여,급여 입금된 내역의 적요이다.,,,,"10,115,000", - ,,11.0
1,금융용어,인터넷뱅킹 대량이체,월급여,월급여,0.0,,급여,,1.0,입금,      월급여,급여 입금된 내역의 적요이다.,,,,"4,642,000", - ,,16.0
2,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,,급여,,1.0,입금,    급여,급여 입금된 내역의 적요이다.,,,,"8,826,000", - ,,43.0
3,금융용어,전자뱅킹예약건별이체,급여,급여,0.0,,급여,,1.0,입금,    급여,급여 입금된 내역의 적요이다.,,,,"8,826,000", - ,,44.0
4,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,    년 월분급여,급여 입금된 내역의 적요이다.,,,,"7,494,000","1,000",,55.0
5,알수없음,인터넷뱅킹 대량이체,1월분,1월분,1.0,,급여,,1.0,입금,    년 월분급여,급여 입금된 내역의 적요이다.,,,,"7,494,000","1,000",,55.0
6,금융용어,인터넷뱅킹 대량이체,급여,급여,2.0,,급여,,1.0,입금,    년 월분급여,급여 입금된 내역의 적요이다.,,,,"7,494,000","1,000",,55.0
7,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,급여,,1.0,입금,    월 급여,급여 입금된 내역의 적요이다.,,,,"1,500,000","1,500,000",,110.0
8,금융용어,인터넷뱅킹 대량이체,급여,급여,1.0,,급여,,1.0,입금,    월 급여,급여 입금된 내역의 적요이다.,,,,"1,500,000","1,500,000",,110.0
9,금융용어,인터넷뱅킹 대량이체,월급여,월급여,0.0,,급여,,1.0,입금,    월급여,급여 입금된 내역의 적요이다.,,,,"5,585,000","1,942,000",,114.0
10,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,,급여,,1.0,입금,    －  급여,급여 입금된 내역의 적요이다.,,,,"2,219,000","2,219,000",,130.0
11,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,,급여,,1.0,입금,    － 급여,급여 입금된 내역의 적요이다.,,,,"2,736,000","1,806,000",,131.0
12,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,,급여,,1.0,입금,    ．  　급여,급여 입금된 내역의 적요이다.,,,,"6,322,000","2,008,000",,133.0
13,금융용어,인터넷뱅킹 대량이체,월급여,월급여,0.0,,급여,,1.0,입금,    ．  월급여,급여 입금된 내역의 적요이다.,,,,"2,033,000","1,745,000",,135.0
14,금융용어,인터넷뱅킹 대량이체,월급여,월급여,0.0,,급여,,1.0,입금,  　월급여,급여 입금된 내역의 적요이다.,,,,"3,098,000","3,098,000",,186.0
15,금융용어,인터넷뱅킹 대량이체,급여,급여,0.0,,급여,,1.0,입금,  급여,급여 입금된 내역의 적요이다.,,,, - , - ,,190.0
16,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,  년 월추가급여,급여 입금된 내역의 적요이다.,,,,"313,000","2,000",,213.0
17,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,급여,,1.0,입금,  년 월추가급여,급여 입금된 내역의 적요이다.,,,,"313,000","2,000",,213.0
18,알수없음,인터넷뱅킹 대량이체,추가,추가,2.0,,급여,,1.0,입금,  년 월추가급여,급여 입금된 내역의 적요이다.,,,,"313,000","2,000",,213.0
19,금융용어,인터넷뱅킹 대량이체,급여,급여,3.0,,급여,,1.0,입금,  년 월추가급여,급여 입금된 내역의 적요이다.,,,,"313,000","2,000",,213.0
