,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,은행명,납부자자동 입금이체,금고,새마을금고,0.0,,회사입금,,1.0,입금,금고－（주）삼성디스,새마을금고 계좌에서 회사에서 입금된 내역의 적요이다.,,,, - , - ,,4717.0
1,법인명,납부자자동 입금이체,(주,주식회사,1.0,,회사입금,,1.0,입금,금고－（주）삼성디스,새마을금고 계좌에서 회사에서 입금된 내역의 적요이다.,,,, - , - ,,4717.0
2,회사명,납부자자동 입금이체,삼성디스,삼성디스,2.0,,회사입금,,1.0,입금,금고－（주）삼성디스,새마을금고 계좌에서 회사에서 입금된 내역의 적요이다.,,,, - , - ,,4717.0
3,은행명,납부자자동 입금이체,농협,NH농협은행,0.0,,개인입금,,1.0,입금,농협－이명원（주원농,NH농협은행 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"100,000","100,000",,6307.0
4,법인명,납부자자동 입금이체,(주,주식회사,1.0,,개인입금,,1.0,입금,농협－이명원（주원농,NH농협은행 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"100,000","100,000",,6307.0
5,회사명,납부자자동 입금이체,이명원,이명원,2.0,,개인입금,,1.0,입금,농협－이명원（주원농,NH농협은행 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"100,000","100,000",,6307.0
6,회사명,납부자자동 입금이체,원농,원농,3.0,,개인입금,,1.0,입금,농협－이명원（주원농,NH농협은행 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"100,000","100,000",,6307.0
7,은행명,펌뱅킹 입금이체,미래,미래애셋증권,0.0,,회사입금,,1.0,입금,미래신용정보（주,미래애셋증권 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"5,716,000", - ,,7916.0
8,법인명,펌뱅킹 입금이체,(주,주식회사,1.0,,회사입금,,1.0,입금,미래신용정보（주,미래애셋증권 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"5,716,000", - ,,7916.0
9,회사명,펌뱅킹 입금이체,신용정보,신용정보,2.0,,회사입금,,1.0,입금,미래신용정보（주,미래애셋증권 계좌에서 회사에서 입금된 내역의 적요이다.,,,,"5,716,000", - ,,7916.0
