,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,은행명,타행자동이체-전자금융부,국민,KB국민은행,0.0,,교육비,,1.0,지급,국민-수학학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,44506.0
1,알수없음,타행자동이체-전자금융부,수학,수학,1.0,,교육비,,1.0,지급,국민-수학학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,44506.0
2,교육비,타행자동이체-전자금융부,학원비,학원비,2.0,,교육비,,1.0,지급,국민-수학학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,44506.0
3,은행명,타행자동이체-전자금융부,국민,KB국민은행,0.0,,교육비,,1.0,지급,국민-영어학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,44634.0
4,알수없음,타행자동이체-전자금융부,영어,영어,1.0,,교육비,,1.0,지급,국민-영어학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,44634.0
5,교육비,타행자동이체-전자금융부,학원비,학원비,2.0,,교육비,,1.0,지급,국민-영어학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,44634.0
6,은행명,타행자동이체-전자금융부,국민,KB국민은행,0.0,,교육비,,1.0,지급,국민-진우수학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,45278.0
7,알수없음,타행자동이체-전자금융부,진우수,진우수,1.0,,교육비,,1.0,지급,국민-진우수학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,45278.0
8,교육비,타행자동이체-전자금융부,학원비,학원비,2.0,,교육비,,1.0,지급,국민-진우수학원비,KB국민은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,45278.0
9,은행명,타행자동이체-전자금융부,기업,기업은행,0.0,,교육비,,1.0,지급,기업-수영학원비,기업은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,48664.0
10,알수없음,타행자동이체-전자금융부,수영,수영,1.0,,교육비,,1.0,지급,기업-수영학원비,기업은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,48664.0
11,교육비,타행자동이체-전자금융부,학원비,학원비,2.0,,교육비,,1.0,지급,기업-수영학원비,기업은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,48664.0
12,은행명,타행자동이체-전자금융부,농협,NH농협은행,0.0,,교육비,,1.0,지급,농협-기숙사비,NH농협은행 계좌로 기숙사비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,54429.0
13,교육비,타행자동이체-전자금융부,기숙사비,기숙사비,1.0,,교육비,,1.0,지급,농협-기숙사비,NH농협은행 계좌로 기숙사비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,54429.0
14,은행명,납부자자동 출금이체,농협,NH농협은행,0.0,,교육비,,1.0,지급,농협-서예지등록금,NH농협은행 계좌로 등록금 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55323.0
15,알수없음,납부자자동 출금이체,서예지,서예지,1.0,,교육비,,1.0,지급,농협-서예지등록금,NH농협은행 계좌로 등록금 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55323.0
16,교육비,납부자자동 출금이체,등록금,등록금,2.0,,교육비,,1.0,지급,농협-서예지등록금,NH농협은행 계좌로 등록금 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55323.0
17,은행명,타행자동이체-전자금융부,농협,NH농협은행,0.0,,교육비,,1.0,지급,농협-성곤이학원비,NH농협은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55363.0
18,알수없음,타행자동이체-전자금융부,성곤이,성곤이,1.0,,교육비,,1.0,지급,농협-성곤이학원비,NH농협은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55363.0
19,교육비,타행자동이체-전자금융부,학원비,학원비,2.0,,교육비,,1.0,지급,농협-성곤이학원비,NH농협은행 계좌로 학원비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55363.0
20,은행명,타행자동이체-전자금융부,농협,NH농협은행,0.0,,교육비,,1.0,지급,농협-승윤 방과후수업,NH농협은행 계좌로 방과후교육비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55445.0
21,알수없음,타행자동이체-전자금융부,승윤0,승윤0,1.0,,교육비,,1.0,지급,농협-승윤 방과후수업,NH농협은행 계좌로 방과후교육비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55445.0
22,알수없음,타행자동이체-전자금융부,수업,수업,2.0,,교육비,,1.0,지급,농협-승윤 방과후수업,NH농협은행 계좌로 방과후교육비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55445.0
23,교육비,타행자동이체-전자금융부,방과후,방과후교육비,3.0,,교육비,,1.0,지급,농협-승윤 방과후수업,NH농협은행 계좌로 방과후교육비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55445.0
24,은행명,타행자동이체-전자금융부,농협,NH농협은행,0.0,,교육비,,1.0,지급,농협-아이들학습비,NH농협은행 계좌로 학습비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55548.0
25,알수없음,타행자동이체-전자금융부,아이들,아이들,1.0,,교육비,,1.0,지급,농협-아이들학습비,NH농협은행 계좌로 학습비 로(으로) 이체한 내역의 적요이다.,,,, - , - ,,55548.0
