,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,성과급,성과급,0.0,,급여,,1.0,입금,    　성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"3,235,000","3,235,000",,31.0
1,사유,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,    년　성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"3,379,000","1,958,000",,69.0
2,금융용어,인터넷뱅킹 대량이체,성과급,성과급,1.0,,급여,,1.0,입금,    년　성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"3,379,000","1,958,000",,69.0
3,사유,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,    년성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"2,901,000","2,901,000",,79.0
4,금융용어,인터넷뱅킹 대량이체,성과급,성과급,1.0,,급여,,1.0,입금,    년성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"2,901,000","2,901,000",,79.0
5,사유,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,  년　성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"3,208,000","2,288,000",,230.0
6,금융용어,인터넷뱅킹 대량이체,성과급,성과급,1.0,,급여,,1.0,입금,  년　성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"3,208,000","2,288,000",,230.0
7,사유,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,  년　특별성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"6,359,000","6,359,000",,236.0
8,사유,인터넷뱅킹 대량이체,특별,특별,1.0,,급여,,1.0,입금,  년　특별성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"6,359,000","6,359,000",,236.0
9,금융용어,인터넷뱅킹 대량이체,성과급,성과급,2.0,,급여,,1.0,입금,  년　특별성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"6,359,000","6,359,000",,236.0
10,사유,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,  년미지급성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"1,570,000","1,570,000",,246.0
11,사유,인터넷뱅킹 대량이체,미지급,미지급,1.0,,급여,,1.0,입금,  년미지급성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"1,570,000","1,570,000",,246.0
12,금융용어,인터넷뱅킹 대량이체,성과급,성과급,2.0,,급여,,1.0,입금,  년미지급성과급,성과급으로(로) 입금된 내역의 적요이다.,,,,"1,570,000","1,570,000",,246.0
