,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,환급/환불,,1.0,입금,    년　건강보험, 계좌에서 건강보험 으로(로) 입금된 내역의 적요이다.,,,,"57,000", - ,,63.0
1,보험명/금융용어,인터넷뱅킹 대량이체,건강보험,건강보험,1.0,,환급/환불,,1.0,입금,    년　건강보험, 계좌에서 건강보험 으로(로) 입금된 내역의 적요이다.,,,,"57,000", - ,,63.0
2,알수없음,급여 입금이체,(주),(주),0.0,,회사입금,,1.0,입금,(주)광화문에이엠보험, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"1,990,000","1,125,000",,1345.0
3,알수없음,급여 입금이체,광화문에이엠,광화문에이엠,1.0,,회사입금,,1.0,입금,(주)광화문에이엠보험, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"1,990,000","1,125,000",,1345.0
4,보험명/금융용어,급여 입금이체,보험,보험,2.0,,회사입금,,1.0,입금,(주)광화문에이엠보험, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"1,990,000","1,125,000",,1345.0
5,알수없음,인터넷뱅킹 대량이체,(주),(주),0.0,,회사입금,,1.0,입금,(주)삼성금융호남보험, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"816,000","147,000",,1647.0
6,알수없음,인터넷뱅킹 대량이체,삼성금융호남,삼성금융호남,1.0,,회사입금,,1.0,입금,(주)삼성금융호남보험, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"816,000","147,000",,1647.0
7,보험명/금융용어,인터넷뱅킹 대량이체,보험,보험,2.0,,회사입금,,1.0,입금,(주)삼성금융호남보험, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"816,000","147,000",,1647.0
8,알수없음,인터넷뱅킹 대량이체,(주),(주),0.0,,회사입금,,1.0,입금,(주)우리보험피앤에스, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"330,000","330,000",,1963.0
9,알수없음,인터넷뱅킹 대량이체,우리,우리,1.0,,회사입금,,1.0,입금,(주)우리보험피앤에스, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"330,000","330,000",,1963.0
10,알수없음,인터넷뱅킹 대량이체,피앤에스,피앤에스,2.0,,회사입금,,1.0,입금,(주)우리보험피앤에스, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"330,000","330,000",,1963.0
11,보험명/금융용어,인터넷뱅킹 대량이체,보험,보험,3.0,,회사입금,,1.0,입금,(주)우리보험피앤에스, 계좌에서 보험 으로(로) 입금된 내역의 적요이다.,,,,"330,000","330,000",,1963.0
