,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,은행명,인터넷뱅킹 대량이체,광주,광주은행,0.0,,모임비입금,,1.0,입금,광주라이프（사우회비,광주은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,3911.0
1,이름/회사명,인터넷뱅킹 대량이체,라이프,이름/회사명,1.0,,모임비입금,,1.0,입금,광주라이프（사우회비,광주은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,3911.0
2,이름/회사명,인터넷뱅킹 대량이체,사우,이름/회사명,2.0,,모임비입금,,1.0,입금,광주라이프（사우회비,광주은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,3911.0
3,회비,인터넷뱅킹 대량이체,회비,회비,3.0,,모임비입금,,1.0,입금,광주라이프（사우회비,광주은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,3911.0
4,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－가족여행김윤,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"20,000","20,000",,4089.0
5,이름/회사명,납부자자동 입금이체,가족여행김윤,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－가족여행김윤,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"20,000","20,000",,4089.0
6,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－가족회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"100,000","100,000",,4090.0
7,이름/회사명,납부자자동 입금이체,가족,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－가족회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"100,000","100,000",,4090.0
8,회비,납부자자동 입금이체,회비,회비,2.0,,모임비입금,,1.0,입금,국민－가족회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"100,000","100,000",,4090.0
9,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－곽주훈모임,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"20,000","20,000",,4105.0
10,이름/회사명,납부자자동 입금이체,곽주훈,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－곽주훈모임,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"20,000","20,000",,4105.0
11,회비,납부자자동 입금이체,모임,회비,2.0,,모임비입금,,1.0,입금,국민－곽주훈모임,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"20,000","20,000",,4105.0
12,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－닝구회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"50,000","50,000",,4193.0
13,이름/회사명,납부자자동 입금이체,닝구,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－닝구회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"50,000","50,000",,4193.0
14,회비,납부자자동 입금이체,회비,회비,2.0,,모임비입금,,1.0,입금,국민－닝구회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"50,000","50,000",,4193.0
15,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－동기회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"20,000", - ,,4196.0
16,이름/회사명,납부자자동 입금이체,동기,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－동기회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"20,000", - ,,4196.0
17,회비,납부자자동 입금이체,회비,회비,2.0,,모임비입금,,1.0,입금,국민－동기회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"20,000", - ,,4196.0
18,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－박옥자회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"50,000","50,000",,4230.0
19,이름/회사명,납부자자동 입금이체,박옥자,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－박옥자회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"50,000","50,000",,4230.0
20,회비,납부자자동 입금이체,회비,회비,2.0,,모임비입금,,1.0,입금,국민－박옥자회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"50,000","50,000",,4230.0
21,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－보라매회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,4255.0
22,이름/회사명,납부자자동 입금이체,보라매,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－보라매회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,4255.0
23,회비,납부자자동 입금이체,회비,회비,2.0,,모임비입금,,1.0,입금,국민－보라매회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,, - , - ,,4255.0
24,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,경조사/용돈입금,,1.0,입금,국민－아부지용돈,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"300,000","300,000",,4291.0
25,이름/회사명,납부자자동 입금이체,아부지,이름/회사명,1.0,,경조사/용돈입금,,1.0,입금,국민－아부지용돈,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"300,000","300,000",,4291.0
26,용돈,납부자자동 입금이체,용돈,용돈,2.0,,경조사/용돈입금,,1.0,입금,국민－아부지용돈,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"300,000","300,000",,4291.0
27,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,경조사/용돈입금,,1.0,입금,국민－엄마,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"400,000","400,000",,4300.0
28,이름/회사명,납부자자동 입금이체,엄마,이름/회사명,1.0,,경조사/용돈입금,,1.0,입금,국민－엄마,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"400,000","400,000",,4300.0
29,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,경조사/용돈입금,,1.0,입금,국민－엄마아빠사랑해,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"400,000","400,000",,4301.0
30,이름/회사명,납부자자동 입금이체,엄마아빠사랑해,이름/회사명,1.0,,경조사/용돈입금,,1.0,입금,국민－엄마아빠사랑해,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"400,000","400,000",,4301.0
31,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－택현미르회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"30,000","30,000",,4474.0
32,이름/회사명,납부자자동 입금이체,택현미르,이름/회사명,1.0,,모임비입금,,1.0,입금,국민－택현미르회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"30,000","30,000",,4474.0
33,회비,납부자자동 입금이체,회비,회비,2.0,,모임비입금,,1.0,입금,국민－택현미르회비,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"30,000","30,000",,4474.0
34,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,경조사/용돈입금,,1.0,입금,국민－통통구리아빠,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,, - , - ,,4475.0
35,이름/회사명,납부자자동 입금이체,통통구리아빠,이름/회사명,1.0,,경조사/용돈입금,,1.0,입금,국민－통통구리아빠,KB국민은행 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,, - , - ,,4475.0
36,은행명,납부자자동 입금이체,국민,KB국민은행,0.0,,모임비입금,,1.0,입금,국민－회비이체，형,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"150,000","150,000",,4499.0
37,회비,납부자자동 입금이체,회비,회비,1.0,,모임비입금,,1.0,입금,국민－회비이체，형,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"150,000","150,000",,4499.0
38,이름/회사명,납부자자동 입금이체,이체,이름/회사명,2.0,,모임비입금,,1.0,입금,국민－회비이체，형,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"150,000","150,000",,4499.0
39,이름/회사명,납부자자동 입금이체,형,이름/회사명,3.0,,모임비입금,,1.0,입금,국민－회비이체，형,KB국민은행 계좌에서 회비가 입금된 내역의 적요이다.,,,,"150,000","150,000",,4499.0
40,은행명,납부자자동 입금이체,금고,새마을금고,0.0,,생활비입금,,1.0,입금,금고－생활비보충,새마을금고 계좌에서 경조사/용돈이 입금된 내역의 적요이다.,,,,"500,000","500,000",,4661.0
