,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,CMS공동망 입금이체,특기,특기,0.0,,기타입금,,1.0,입금, 특기수강료,수강료를(을) 입금된 내역의 적요이다.,,,,"7,000","7,000",,1203.0
1,금융용어,CMS공동망 입금이체,수강료,수강료,1.0,,기타입금,,1.0,입금, 특기수강료,수강료를(을) 입금된 내역의 적요이다.,,,,"7,000","7,000",,1203.0
2,알수없음,일반대외대량 입금이체,부천성모,부천성모,0.0,,기타소득,,1.0,입금,부천성모교육비,교육비를(을) 입금된 내역의 적요이다.,,,,"66,000","40,000",,8560.0
3,금융용어,일반대외대량 입금이체,교육비,교육비,1.0,,기타소득,,1.0,입금,부천성모교육비,교육비를(을) 입금된 내역의 적요이다.,,,,"66,000","40,000",,8560.0
4,알수없음,인터넷뱅킹 대량이체,서남병원,서남병원,0.0,,기타소득,,1.0,입금,서남병원＿교육비,교육비를(을) 입금된 내역의 적요이다.,,,,"50,000","40,000",,9330.0
5,금융용어,인터넷뱅킹 대량이체,교육비,교육비,1.0,,기타소득,,1.0,입금,서남병원＿교육비,교육비를(을) 입금된 내역의 적요이다.,,,,"50,000","40,000",,9330.0
6,알수없음,인터넷뱅킹 대량이체,수산CSM,수산CSM,0.0,,복리후생비/경비,,1.0,입금,수산ＣＳＭ　학비,학비를(을) 입금된 내역의 적요이다.,,,,"400,000","400,000",,9980.0
7,금융용어,인터넷뱅킹 대량이체,학비,학비,1.0,,복리후생비/경비,,1.0,입금,수산ＣＳＭ　학비,학비를(을) 입금된 내역의 적요이다.,,,,"400,000","400,000",,9980.0
8,알수없음,인터넷뱅킹 대량이체,신아,신아,0.0,,기타소득,,1.0,입금,신아교육비,교육비를(을) 입금된 내역의 적요이다.,,,, - , - ,,10244.0
9,금융용어,인터넷뱅킹 대량이체,교육비,교육비,1.0,,기타소득,,1.0,입금,신아교육비,교육비를(을) 입금된 내역의 적요이다.,,,, - , - ,,10244.0
10,알수없음,인터넷뱅킹 대량이체,여의도성모,여의도성모,0.0,,복리후생비/경비,,1.0,입금,여의도성모（교육비）,교육비를(을) 입금된 내역의 적요이다.,,,,"50,000","50,000",,11484.0
