,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,모임이름,인터넷뱅킹 대량이체,1년,1년,0.0,,기타소득,,1.0,입금,  년 차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"30,000","30,000",,215.0
1,모임이름,인터넷뱅킹 대량이체,1차,1차,1.0,,기타소득,,1.0,입금,  년 차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"30,000","30,000",,215.0
2,모임이름,인터넷뱅킹 대량이체,대,대,2.0,,기타소득,,1.0,입금,  년 차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"30,000","30,000",,215.0
3,모임종류,인터넷뱅킹 대량이체,의원회,의원회,3.0,,기타소득,,1.0,입금,  년 차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"30,000","30,000",,215.0
4,모임이름,인터넷뱅킹 대량이체,1차,1차,0.0,,기타소득,,1.0,입금,  차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"50,000","50,000",,482.0
5,모임이름,인터넷뱅킹 대량이체,대,대,1.0,,기타소득,,1.0,입금,  차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"50,000","50,000",,482.0
6,모임종류,인터넷뱅킹 대량이체,의원회,의원회,2.0,,기타소득,,1.0,입금,  차대의원회,의원회 에서(에) 입금된 내역의 적요이다.,,,,"50,000","50,000",,482.0
7,모임이름,인터넷뱅킹 대량이체,1월,1월,0.0,,기타소득,,1.0,입금, 월  일　위원회,위원회 에서(에) 입금된 내역의 적요이다.,,,,"300,000","300,000",,568.0
8,모임이름,인터넷뱅킹 대량이체,1일,1일,1.0,,기타소득,,1.0,입금, 월  일　위원회,위원회 에서(에) 입금된 내역의 적요이다.,,,,"300,000","300,000",,568.0
9,모임종류,인터넷뱅킹 대량이체,위원회,위원회,2.0,,기타소득,,1.0,입금, 월  일　위원회,위원회 에서(에) 입금된 내역의 적요이다.,,,,"300,000","300,000",,568.0
10,모임이름,전자뱅킹예약건별이체,가톨릭간호,가톨릭간호,0.0,,기타소득,,1.0,입금,가톨릭간호사회,사회 에서(에) 입금된 내역의 적요이다.,,,,"20,000","20,000",,3398.0
