,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,식대,식대,0.0,,복리후생비/경비,,1.0,입금,      식대,식대 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14.0
1,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,복리후생비/경비,,1.0,입금,  년 월　중식대,중식대 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,205.0
2,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,복리후생비/경비,,1.0,입금,  년 월　중식대,중식대 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,205.0
3,금융용어,인터넷뱅킹 대량이체,중식대,중식대,2.0,,복리후생비/경비,,1.0,입금,  년 월　중식대,중식대 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,205.0
4,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,복리후생비/경비,,1.0,입금,  월　식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"180,000","7,000",,343.0
5,금융용어,인터넷뱅킹 대량이체,식대,식대,1.0,,복리후생비/경비,,1.0,입금,  월　식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"180,000","7,000",,343.0
6,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,복리후생비/경비,,1.0,입금,  월식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"140,000","125,000",,438.0
7,금융용어,인터넷뱅킹 대량이체,식대,식대,1.0,,복리후생비/경비,,1.0,입금,  월식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"140,000","125,000",,438.0
8,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,복리후생비/경비,,1.0,입금,  월야근식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"20,000","20,000",,440.0
9,알수없음,인터넷뱅킹 대량이체,야근,야근,1.0,,복리후생비/경비,,1.0,입금,  월야근식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"20,000","20,000",,440.0
10,금융용어,인터넷뱅킹 대량이체,식대,식대,2.0,,복리후생비/경비,,1.0,입금,  월야근식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"20,000","20,000",,440.0
11,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,복리후생비/경비,,1.0,입금, 월　식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"189,000","95,000",,674.0
12,금융용어,인터넷뱅킹 대량이체,식대,식대,1.0,,복리후생비/경비,,1.0,입금, 월　식대,식대 으로(로) 입금된 내역의 적요이다.,,,,"189,000","95,000",,674.0
13,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,복리후생비/경비,,1.0,입금, 월국장식대,식대 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,773.0
14,알수없음,인터넷뱅킹 대량이체,국장,국장,1.0,,복리후생비/경비,,1.0,입금, 월국장식대,식대 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,773.0
