,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,지역명,인터넷뱅킹 대량이체,갈산종합,갈산종합,0.0,,기타소득,,1.0,입금,갈산종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,, - , - ,,3410.0
1,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,기타소득,,1.0,입금,갈산종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,, - , - ,,3410.0
2,지역명,인터넷뱅킹 대량이체,강동,강동,0.0,,회사입금,,1.0,입금,강동노인종합복지관,노인종합복지관으로(로) 입금된 내역의 적요이다.,,,,"87,000","87,000",,3469.0
3,시설명,인터넷뱅킹 대량이체,노인종합복지관,노인종합복지관,1.0,,회사입금,,1.0,입금,강동노인종합복지관,노인종합복지관으로(로) 입금된 내역의 적요이다.,,,,"87,000","87,000",,3469.0
4,지역명,인터넷뱅킹 대량이체,광명장애인,광명장애인,0.0,,회사입금,,1.0,입금,광명장애인종합복지관,종합복지관으로(로) 입금된 내역의 적요이다.,,,,"336,000","118,000",,3876.0
5,시설명,인터넷뱅킹 대량이체,종합복지관,종합복지관,1.0,,회사입금,,1.0,입금,광명장애인종합복지관,종합복지관으로(로) 입금된 내역의 적요이다.,,,,"336,000","118,000",,3876.0
6,지역명,급여 입금이체,구미종합,구미종합,0.0,,회사입금,,1.0,입금,구미종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"1,913,000", - ,,4001.0
7,시설명,급여 입금이체,사회복지관,사회복지관,1.0,,회사입금,,1.0,입금,구미종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"1,913,000", - ,,4001.0
8,지역명,인터넷뱅킹 대량이체,길음종합,길음종합,0.0,,회사입금,,1.0,입금,길음종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,, - , - ,,5454.0
9,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,회사입금,,1.0,입금,길음종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,, - , - ,,5454.0
10,지역명,인터넷뱅킹 대량이체,대방종합,대방종합,0.0,,회사입금,,1.0,입금,대방종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"511,000", - ,,6826.0
11,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,회사입금,,1.0,입금,대방종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"511,000", - ,,6826.0
12,지역명,인터넷뱅킹 대량이체,마포장애인,마포장애인,0.0,,회사입금,,1.0,입금,마포장애인종합복지관,종합복지관으로(로) 입금된 내역의 적요이다.,,,,"200,000", - ,,7617.0
13,시설명,인터넷뱅킹 대량이체,종합복지관,종합복지관,1.0,,회사입금,,1.0,입금,마포장애인종합복지관,종합복지관으로(로) 입금된 내역의 적요이다.,,,,"200,000", - ,,7617.0
14,지역명,인터넷뱅킹 대량이체,성민종합,성민종합,0.0,,기타소득,,1.0,입금,성민종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"46,000","35,000",,9677.0
15,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,기타소득,,1.0,입금,성민종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"46,000","35,000",,9677.0
16,지역명,인터넷뱅킹 대량이체,연무,연무,0.0,,회사입금,,1.0,입금,연무사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"450,000","100,000",,11565.0
17,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,회사입금,,1.0,입금,연무사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"450,000","100,000",,11565.0
18,지역명,인터넷뱅킹 대량이체,월계종합,월계종합,0.0,,회사입금,,1.0,입금,월계종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"100,000","100,000",,12152.0
19,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,회사입금,,1.0,입금,월계종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"100,000","100,000",,12152.0
20,지역명,급여 입금이체,응암,응암,0.0,,회사입금,,1.0,입금,응암노인복지관,노인복지관으로(로) 입금된 내역의 적요이다.,,,,"295,000", - ,,12544.0
21,시설명,급여 입금이체,노인복지관,노인복지관,1.0,,회사입금,,1.0,입금,응암노인복지관,노인복지관으로(로) 입금된 내역의 적요이다.,,,,"295,000", - ,,12544.0
22,지역명,인터넷뱅킹 대량이체,일산,일산,0.0,,회사입금,,1.0,입금,일산노인복지관,노인복지관으로(로) 입금된 내역의 적요이다.,,,,"70,000","70,000",,12969.0
23,시설명,인터넷뱅킹 대량이체,노인복지관,노인복지관,1.0,,회사입금,,1.0,입금,일산노인복지관,노인복지관으로(로) 입금된 내역의 적요이다.,,,,"70,000","70,000",,12969.0
24,지역명,인터넷뱅킹 대량이체,일산,일산,0.0,,회사입금,,1.0,입금,일산노인종합복지관,노인종합복지관으로(로) 입금된 내역의 적요이다.,,,, - , - ,,12970.0
25,시설명,인터넷뱅킹 대량이체,노인종합복지관,노인종합복지관,1.0,,회사입금,,1.0,입금,일산노인종합복지관,노인종합복지관으로(로) 입금된 내역의 적요이다.,,,, - , - ,,12970.0
26,지역명,인터넷뱅킹 대량이체,종로,종로,0.0,,회사입금,,1.0,입금,종로장애인복지관,장애인복지관으로(로) 입금된 내역의 적요이다.,,,,"100,000", - ,,13617.0
27,시설명,인터넷뱅킹 대량이체,장애인복지관,장애인복지관,1.0,,회사입금,,1.0,입금,종로장애인복지관,장애인복지관으로(로) 입금된 내역의 적요이다.,,,,"100,000", - ,,13617.0
28,지역명,인터넷뱅킹 대량이체,홍은종합,홍은종합,0.0,,회사입금,,1.0,입금,홍은종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"300,000","50,000",,16701.0
29,시설명,인터넷뱅킹 대량이체,사회복지관,사회복지관,1.0,,회사입금,,1.0,입금,홍은종합사회복지관,사회복지관으로(로) 입금된 내역의 적요이다.,,,,"300,000","50,000",,16701.0
30,지역명,CMS공동망 출금이체,가양,가양,0.0,,기부,,1.0,지급,가양 종합복지관,종합복지관으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,40987.0
31,시설명,CMS공동망 출금이체,종합복지관,종합복지관,1.0,,기부,,1.0,지급,가양 종합복지관,종합복지관으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,40987.0
32,지역명,CMS공동망 출금이체,강북,강북,0.0,,기부,,1.0,지급,강북장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,,"5,000","5,000",,41375.0
33,시설명,CMS공동망 출금이체,장애인복지관,장애인복지관,1.0,,기부,,1.0,지급,강북장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,,"5,000","5,000",,41375.0
34,지역명,CMS공동망 출금이체,경기,경기,0.0,,기부,,1.0,지급,경기시각복지관,시각복지관으로(로) 이체한 내역의 적요이다.,,,,"5,000", - ,,42090.0
35,시설명,CMS공동망 출금이체,시각복지관,시각복지관,1.0,,기부,,1.0,지급,경기시각복지관,시각복지관으로(로) 이체한 내역의 적요이다.,,,,"5,000", - ,,42090.0
36,지역명,CMS공동망 출금이체,경남,경남,0.0,,기부,,1.0,지급,경남장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,42218.0
37,시설명,CMS공동망 출금이체,장애인복지관,장애인복지관,1.0,,기부,,1.0,지급,경남장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,42218.0
38,지역명,CMS공동망 출금이체,계양,계양,0.0,,기부,,1.0,지급,계양사회복지관,사회복지관으로(로) 이체한 내역의 적요이다.,,,, - , - ,,42372.0
39,시설명,CMS공동망 출금이체,사회복지관,사회복지관,1.0,,기부,,1.0,지급,계양사회복지관,사회복지관으로(로) 이체한 내역의 적요이다.,,,, - , - ,,42372.0
40,지역명,CMS공동망 출금이체,고양,고양,0.0,,기부,,1.0,지급,고양장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,,"30,000", - ,,42587.0
41,시설명,CMS공동망 출금이체,장애인복지관,장애인복지관,1.0,,기부,,1.0,지급,고양장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,,"30,000", - ,,42587.0
42,지역명,CMS공동망 출금이체,과천,과천,0.0,,기부,,1.0,지급,과천장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,, - , - ,,42913.0
43,시설명,CMS공동망 출금이체,장애인복지관,장애인복지관,1.0,,기부,,1.0,지급,과천장애인복지관,장애인복지관으로(로) 이체한 내역의 적요이다.,,,, - , - ,,42913.0
