,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,센터명,전자뱅킹예약건별이체,가인,가인,0.0,,회사입금,,1.0,입금,가인방문요양센터,방문요양센터에서(에) 입금된 내역의 적요이다.,,,,"51,000","51,000",,3386.0
1,센터종류,전자뱅킹예약건별이체,방문요양,방문요양,1.0,,회사입금,,1.0,입금,가인방문요양센터,방문요양센터에서(에) 입금된 내역의 적요이다.,,,,"51,000","51,000",,3386.0
2,건물,전자뱅킹예약건별이체,센터,센터,2.0,,회사입금,,1.0,입금,가인방문요양센터,방문요양센터에서(에) 입금된 내역의 적요이다.,,,,"51,000","51,000",,3386.0
3,센터명,급여 입금이체,가정,가정,0.0,,회사입금,,1.0,입금,가정방문요양센터,방문요양센터에서(에) 입금된 내역의 적요이다.,,,,"1,394,000","165,000",,3389.0
4,센터종류,급여 입금이체,방문요양,방문요양,1.0,,회사입금,,1.0,입금,가정방문요양센터,방문요양센터에서(에) 입금된 내역의 적요이다.,,,,"1,394,000","165,000",,3389.0
5,건물,급여 입금이체,센터,센터,2.0,,회사입금,,1.0,입금,가정방문요양센터,방문요양센터에서(에) 입금된 내역의 적요이다.,,,,"1,394,000","165,000",,3389.0
6,센터명,인터넷뱅킹 대량이체,강동유소년,강동유소년,0.0,,회사입금,,1.0,입금,강동유소년스포츠센터,스포츠센터에서(에) 입금된 내역의 적요이다.,,,,"39,000", - ,,3478.0
7,센터종류,인터넷뱅킹 대량이체,스포츠,스포츠,1.0,,회사입금,,1.0,입금,강동유소년스포츠센터,스포츠센터에서(에) 입금된 내역의 적요이다.,,,,"39,000", - ,,3478.0
8,건물,인터넷뱅킹 대량이체,센터,센터,2.0,,회사입금,,1.0,입금,강동유소년스포츠센터,스포츠센터에서(에) 입금된 내역의 적요이다.,,,,"39,000", - ,,3478.0
9,센터명,급여 입금이체,강동자립,강동자립,0.0,,회사입금,,1.0,입금,강동장애인자립센터,장애인센터에서(에) 입금된 내역의 적요이다.,,,,"2,382,000", - ,,3482.0
10,센터종류,급여 입금이체,장애인,장애인,1.0,,회사입금,,1.0,입금,강동장애인자립센터,장애인센터에서(에) 입금된 내역의 적요이다.,,,,"2,382,000", - ,,3482.0
11,건물,급여 입금이체,센터,센터,2.0,,회사입금,,1.0,입금,강동장애인자립센터,장애인센터에서(에) 입금된 내역의 적요이다.,,,,"2,382,000", - ,,3482.0
12,센터명,인터넷뱅킹 대량이체,강서구,강서구,0.0,,회사입금,,1.0,입금,강서구치매안심센터,치매안심센터에서(에) 입금된 내역의 적요이다.,,,,"2,088,000","2,088,000",,3513.0
13,센터종류,인터넷뱅킹 대량이체,치매안심,치매안심,1.0,,회사입금,,1.0,입금,강서구치매안심센터,치매안심센터에서(에) 입금된 내역의 적요이다.,,,,"2,088,000","2,088,000",,3513.0
14,건물,인터넷뱅킹 대량이체,센터,센터,2.0,,회사입금,,1.0,입금,강서구치매안심센터,치매안심센터에서(에) 입금된 내역의 적요이다.,,,,"2,088,000","2,088,000",,3513.0
15,센터명,급여 입금이체,강서나눔,강서나눔,0.0,,회사입금,,1.0,입금,강서나눔돌봄센터,돌봄센터에서(에) 입금된 내역의 적요이다.,,,,"2,204,000", - ,,3514.0
16,센터종류,급여 입금이체,돌봄,돌봄,1.0,,회사입금,,1.0,입금,강서나눔돌봄센터,돌봄센터에서(에) 입금된 내역의 적요이다.,,,,"2,204,000", - ,,3514.0
17,건물,급여 입금이체,센터,센터,2.0,,회사입금,,1.0,입금,강서나눔돌봄센터,돌봄센터에서(에) 입금된 내역의 적요이다.,,,,"2,204,000", - ,,3514.0
18,센터명,인터넷뱅킹 대량이체,강서나눔,강서나눔,0.0,,회사입금,,1.0,입금,강서나눔돌봄센터,돌봄센터에서(에) 입금된 내역의 적요이다.,,,,"2,204,000", - ,,3515.0
19,센터종류,인터넷뱅킹 대량이체,돌봄,돌봄,1.0,,회사입금,,1.0,입금,강서나눔돌봄센터,돌봄센터에서(에) 입금된 내역의 적요이다.,,,,"2,204,000", - ,,3515.0
20,건물,인터넷뱅킹 대량이체,센터,센터,2.0,,회사입금,,1.0,입금,강서나눔돌봄센터,돌봄센터에서(에) 입금된 내역의 적요이다.,,,,"2,204,000", - ,,3515.0
21,센터명,지로대량급여 입금이체,경남권질병대응,경남권질병대응,0.0,,회사입금,,1.0,입금,경남권질병대응센터,센터에서(에) 입금된 내역의 적요이다.,,,, - , - ,,3635.0
22,건물,지로대량급여 입금이체,센터,센터,1.0,,회사입금,,1.0,입금,경남권질병대응센터,센터에서(에) 입금된 내역의 적요이다.,,,, - , - ,,3635.0
23,센터명,인터넷뱅킹 대량이체,경인의료재활,경인의료재활,0.0,,회사입금,,1.0,입금,경인의료재활센터,센터에서(에) 입금된 내역의 적요이다.,,,,"147,000","126,000",,3718.0
24,건물,인터넷뱅킹 대량이체,센터,센터,1.0,,회사입금,,1.0,입금,경인의료재활센터,센터에서(에) 입금된 내역의 적요이다.,,,,"147,000","126,000",,3718.0
25,센터명,인터넷뱅킹 대량이체,고양시재활,고양시재활,0.0,,회사입금,,1.0,입금,고양시재활스포츠센터,스포츠센터에서(에) 입금된 내역의 적요이다.,,,,"145,000","22,000",,3769.0
