,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,법인명,인터넷뱅킹 대량이체,대성삼경,법인명,0.0,,회사입금,,1.0,입금,대성삼경회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"100,000","100,000",,6853.0
1,회계법인,인터넷뱅킹 대량이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,대성삼경회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"100,000","100,000",,6853.0
2,법인명,인터넷뱅킹 대량이체,동남,법인명,0.0,,회사입금,,1.0,입금,동남회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"5,327,000","2,184,000",,7148.0
3,회계법인,인터넷뱅킹 대량이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,동남회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"5,327,000","2,184,000",,7148.0
4,법인명,인터넷뱅킹 대량이체,삼지,법인명,0.0,,회사입금,,1.0,입금,삼지회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"95,000","95,000",,9101.0
5,회계법인,인터넷뱅킹 대량이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,삼지회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"95,000","95,000",,9101.0
6,법인명,전자뱅킹예약건별이체,서린,법인명,0.0,,회사입금,,1.0,입금,서린회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"4,118,000","4,118,000",,9351.0
7,회계법인,전자뱅킹예약건별이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,서린회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"4,118,000","4,118,000",,9351.0
8,법인명,급여 입금이체,서현,법인명,0.0,,회사입금,,1.0,입금,서현회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"13,966,000", - ,,9512.0
9,회계법인,급여 입금이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,서현회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"13,966,000", - ,,9512.0
10,법인명,전자뱅킹예약건별이체,신정,법인명,0.0,,회사입금,,1.0,입금,신정회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,307,000","2,307,000",,10298.0
11,회계법인,전자뱅킹예약건별이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,신정회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,307,000","2,307,000",,10298.0
12,법인명,전자뱅킹예약건별이체,신현,법인명,0.0,,회사입금,,1.0,입금,신현회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"6,160,000","6,160,000",,10669.0
13,회계법인,전자뱅킹예약건별이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,신현회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"6,160,000","6,160,000",,10669.0
14,법인명,인터넷뱅킹 대량이체,예교지성,법인명,0.0,,회사입금,,1.0,입금,예교지성회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,714,000","2,714,000",,11685.0
15,회계법인,인터넷뱅킹 대량이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,예교지성회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,714,000","2,714,000",,11685.0
16,법인명,인터넷뱅킹 대량이체,이촌,법인명,0.0,,회사입금,,1.0,입금,이촌회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,643,000","1,000",,12828.0
17,회계법인,인터넷뱅킹 대량이체,회계법인,회계법인,1.0,,회사입금,,1.0,입금,이촌회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,643,000","1,000",,12828.0
18,은행명,전자뱅킹예약건별이체,하나,하나은행,0.0,,회사입금,,1.0,입금,하나회계법인,회계법인에서 입금된 내역의 적요이다.,,,,"2,008,000","2,008,000",,15532.0
