,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,이체종류,인터넷뱅킹 대량이체,상여,상여,0.0,,급여,,1.0,입금,  상여이체,상여이체 으로(로) 입금된 내역의 적요이다.,,,,"2,203,000","2,203,000",,296.0
1,금융용어,인터넷뱅킹 대량이체,이체,이체,1.0,,급여,,1.0,입금,  상여이체,상여이체 으로(로) 입금된 내역의 적요이다.,,,,"2,203,000","2,203,000",,296.0
2,은행명/상환사유,인터넷뱅킹 대량이체,강북,강북,0.0,,기타소득,,1.0,입금,강북 월성상이체,이체 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,3498.0
3,은행명/상환사유,인터넷뱅킹 대량이체,1월,1월,1.0,,기타소득,,1.0,입금,강북 월성상이체,이체 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,3498.0
4,은행명/상환사유,인터넷뱅킹 대량이체,성상,성상,2.0,,기타소득,,1.0,입금,강북 월성상이체,이체 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,3498.0
5,금융용어,인터넷뱅킹 대량이체,이체,이체,3.0,,기타소득,,1.0,입금,강북 월성상이체,이체 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,3498.0
6,은행명/상환사유,골드뱅킹 자동이체-수신서비스부,골드뱅킹,골드뱅킹,0.0,,저축/투자,,1.0,입금,골드뱅킹자동이체,자동이체 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,3789.0
7,이체종류,골드뱅킹 자동이체-수신서비스부,자동,자동,1.0,,저축/투자,,1.0,입금,골드뱅킹자동이체,자동이체 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,3789.0
8,금융용어,골드뱅킹 자동이체-수신서비스부,이체,이체,2.0,,저축/투자,,1.0,입금,골드뱅킹자동이체,자동이체 으로(로) 입금된 내역의 적요이다.,,,, - , - ,,3789.0
9,은행명/상환사유,납부자자동 입금이체,금고,새마을금고,0.0,,생활비입금,,1.0,입금,금고－정기이체,정기이체 으로(로) 입금된 내역의 적요이다.,,,,"3,450,000","3,450,000",,4693.0
10,이체종류,납부자자동 입금이체,정기,정기,1.0,,생활비입금,,1.0,입금,금고－정기이체,정기이체 으로(로) 입금된 내역의 적요이다.,,,,"3,450,000","3,450,000",,4693.0
11,금융용어,납부자자동 입금이체,이체,이체,2.0,,생활비입금,,1.0,입금,금고－정기이체,정기이체 으로(로) 입금된 내역의 적요이다.,,,,"3,450,000","3,450,000",,4693.0
12,이체종류,급여 입금이체,대량,대량,0.0,,급여,,1.0,입금,대량이체,대량이체 으로(로) 입금된 내역의 적요이다.,,,,"3,070,000", - ,,6801.0
13,금융용어,급여 입금이체,이체,이체,1.0,,급여,,1.0,입금,대량이체,대량이체 으로(로) 입금된 내역의 적요이다.,,,,"3,070,000", - ,,6801.0
14,은행명/상환사유,인터넷뱅킹 대량이체,도봉,도봉,0.0,,기타소득,,1.0,입금,도봉 월성상이체,이체 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,7108.0
