,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,상여,상여금,0.0,,급여,,1.0,입금,    　상여,상여금이 입금된 내역의 적요이다.,,,,"404,000","404,000",,29.0
1,회사명,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,    년 월상여,상여금이 입금된 내역의 적요이다.,,,,"300,000","300,000",,56.0
2,회사명,인터넷뱅킹 대량이체,1월,1월,1.0,,급여,,1.0,입금,    년 월상여,상여금이 입금된 내역의 적요이다.,,,,"300,000","300,000",,56.0
3,금융용어,인터넷뱅킹 대량이체,상여,상여금,2.0,,급여,,1.0,입금,    년 월상여,상여금이 입금된 내역의 적요이다.,,,,"300,000","300,000",,56.0
4,회사명,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,    년　설　상여,상여금이 입금된 내역의 적요이다.,,,,"800,000","800,000",,66.0
5,회사명,인터넷뱅킹 대량이체,설,설,1.0,,급여,,1.0,입금,    년　설　상여,상여금이 입금된 내역의 적요이다.,,,,"800,000","800,000",,66.0
6,금융용어,인터넷뱅킹 대량이체,상여,상여금,2.0,,급여,,1.0,입금,    년　설　상여,상여금이 입금된 내역의 적요이다.,,,,"800,000","800,000",,66.0
7,금융용어,인터넷뱅킹 대량이체,상여,상여금,0.0,,급여,,1.0,입금,    상여,상여금이 입금된 내역의 적요이다.,,,,"592,000","375,000",,92.0
8,금융용어,인터넷뱅킹 대량이체,상여,상여금,0.0,,급여,,1.0,입금,    ．  　상여,상여금이 입금된 내역의 적요이다.,,,,"198,000","198,000",,134.0
9,회사명,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,  년　 월　급상여,상여금이 입금된 내역의 적요이다.,,,,"3,600,000", - ,,219.0
10,회사명,인터넷뱅킹 대량이체,1월,1월,1.0,,급여,,1.0,입금,  년　 월　급상여,상여금이 입금된 내역의 적요이다.,,,,"3,600,000", - ,,219.0
11,회사명,인터넷뱅킹 대량이체,급,급,2.0,,급여,,1.0,입금,  년　 월　급상여,상여금이 입금된 내역의 적요이다.,,,,"3,600,000", - ,,219.0
12,금융용어,인터넷뱅킹 대량이체,상여,상여금,3.0,,급여,,1.0,입금,  년　 월　급상여,상여금이 입금된 내역의 적요이다.,,,,"3,600,000", - ,,219.0
13,회사명,인터넷뱅킹 대량이체,1년,1년,0.0,,급여,,1.0,입금,  년상반기상여,상여금이 입금된 내역의 적요이다.,,,, - , - ,,250.0
14,회사명,인터넷뱅킹 대량이체,상반기,상반기,1.0,,급여,,1.0,입금,  년상반기상여,상여금이 입금된 내역의 적요이다.,,,, - , - ,,250.0
15,금융용어,인터넷뱅킹 대량이체,상여,상여금,2.0,,급여,,1.0,입금,  년상반기상여,상여금이 입금된 내역의 적요이다.,,,, - , - ,,250.0
