,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,후원기업,인터넷뱅킹 대량이체,1분기,1분기,0.0,,기타소득,,1.0,입금, 분기후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"110,000","110,000",,559.0
1,금융용어,인터넷뱅킹 대량이체,후원금,후원금,1.0,,기타소득,,1.0,입금, 분기후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"110,000","110,000",,559.0
2,후원기업,인터넷뱅킹 대량이체,1월,1월,0.0,,기타소득,,1.0,입금, 월결연후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"30,000","30,000",,756.0
3,후원기업,인터넷뱅킹 대량이체,결연,결연,1.0,,기타소득,,1.0,입금, 월결연후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"30,000","30,000",,756.0
4,금융용어,인터넷뱅킹 대량이체,후원금,후원금,2.0,,기타소득,,1.0,입금, 월결연후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"30,000","30,000",,756.0
5,후원기업,인터넷뱅킹 대량이체,(사)아우름,(사)아우름,0.0,,지원금/장학금,,1.0,입금,（사）아우름후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,16923.0
6,금융용어,인터넷뱅킹 대량이체,후원금,후원금,1.0,,지원금/장학금,,1.0,입금,（사）아우름후원금,후원금 으로(로) 입금된 내역의 적요이다.,,,,"60,000","60,000",,16923.0
7,후원기업,CMS공동망 출금이체,가나안월드,가나안월드,0.0,,기부,,1.0,지급,가나안월드후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"20,000","20,000",,40928.0
8,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,가나안월드후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"20,000","20,000",,40928.0
9,후원기업,CMS공동망 출금이체,가정복지회,가정복지회,0.0,,기부,,1.0,지급,가정복지회후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"20,000","5,000",,41019.0
10,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,가정복지회후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"20,000","5,000",,41019.0
11,후원기업,CMS공동망 출금이체,개신대,개신대,0.0,,기부,,1.0,지급,개신대후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,41898.0
12,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,개신대후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,41898.0
13,후원기업,CMS공동망 출금이체,거룩한말씀,거룩한말씀,0.0,,기부,,1.0,지급,거룩한말씀후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"200,000","10,000",,41911.0
14,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,거룩한말씀후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"200,000","10,000",,41911.0
15,후원기업,CMS공동망 출금이체,계산원,계산원,0.0,,기부,,1.0,지급,계산원후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"20,000","20,000",,42360.0
16,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,계산원후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"20,000","20,000",,42360.0
17,후원기업,펌뱅킹 출금이체,고재스,고재스,0.0,,기부,,1.0,지급,고재스후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000", - ,,42670.0
18,금융용어,펌뱅킹 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,고재스후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000", - ,,42670.0
19,후원기업,CMS공동망 출금이체,공단,공단,0.0,,기부,,1.0,지급,공단후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,42794.0
20,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,공단후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,42794.0
21,후원기업,CMS공동망 출금이체,광주공무원,광주공무원,0.0,,기부,,1.0,지급,광주공무원후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,43194.0
22,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,광주공무원후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,43194.0
23,후원기업,CMS공동망 출금이체,교화복지,교화복지,0.0,,기부,,1.0,지급,교화복지후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,43347.0
24,금융용어,CMS공동망 출금이체,후원금,후원금,1.0,,기부,,1.0,지급,교화복지후원금,후원금 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,43347.0
