,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,이름,납부자자동 입금이체,국민－,이름,0.0,,저축/투자,,1.0,입금,국민－청약,청약 저축으로 입금된 내역의 적요이다.,,,,"1,000,000","60,000",,4455.0
1,금융용어,납부자자동 입금이체,청약,청약,1.0,,저축/투자,,1.0,입금,국민－청약,청약 저축으로 입금된 내역의 적요이다.,,,,"1,000,000","60,000",,4455.0
2,이름,타행자동이체-전자금융부,신한-,이름,0.0,,저축/투자,,1.0,입금,신한-청약,청약 저축으로 입금된 내역의 적요이다.,,,, - , - ,,10323.0
3,금융용어,타행자동이체-전자금융부,청약,청약,1.0,,저축/투자,,1.0,입금,신한-청약,청약 저축으로 입금된 내역의 적요이다.,,,, - , - ,,10323.0
4,이름,납부자자동 입금이체,신한－이체,이름,0.0,,저축/투자,,1.0,입금,신한－청약이체,청약 저축으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,10621.0
5,금융용어,납부자자동 입금이체,청약,청약,1.0,,저축/투자,,1.0,입금,신한－청약이체,청약 저축으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,10621.0
6,이름,적립식입금,가다연,이름,0.0,,저축/투자,,1.0,지급,가다연청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40934.0
7,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가다연청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40934.0
8,이름,적립식입금,가도윤,이름,0.0,,저축/투자,,1.0,지급,가도윤청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40935.0
9,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가도윤청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40935.0
10,이름,적립식입금,가서영,이름,0.0,,저축/투자,,1.0,지급,가서영청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40964.0
11,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가서영청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40964.0
12,이름,적립식입금,가영주,이름,0.0,,저축/투자,,1.0,지급,가영주청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40990.0
13,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가영주청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,40990.0
14,이름,적립식입금,가자현,이름,0.0,,저축/투자,,1.0,지급,가자현청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41015.0
15,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가자현청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41015.0
16,이름,적립식입금,가재행,이름,0.0,,저축/투자,,1.0,지급,가재행청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41018.0
17,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가재행청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41018.0
18,이름,적립식입금,가진현,이름,0.0,,저축/투자,,1.0,지급,가진현청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41050.0
19,금융용어,적립식입금,청약,청약,1.0,,저축/투자,,1.0,지급,가진현청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41050.0
20,이름,적립식입금,감동경,이름,0.0,,저축/투자,,1.0,지급,감동경청약,청약 저축으로 이체한 내역의 적요이다.,,,, - , - ,,41110.0
